trip_slug,trip_title,date,variant_name,sheet_transport_hint,base_price_supabase,early_bird_discount_supabase,payable_supabase,sheet_original_price,sheet_discounted_price,price_match_sheet,discount_match_sheet,early_bird_enabled,early_bird_label,notes
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-14,SIC (Seat in Coach) - Triple Sharing,,22000,3001,18999,22000,18999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-16,RE Himalayan - Double - Triple Sharing,,25000,2001,22999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-16,RE Himalayan - Double Sharing - Double,,28000,2001,25999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-16,RE Himalayan - Pillion - Double Sharing,,28000,2001,25999,28000,25999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-16,RE Himalayan - Pillion - Triple Sharing,,25000,2001,22999,25000,22999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-16,RE Himalayan - Solo - Double Sharing,,33000,2001,30999,33000,30999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-16,RE Himalayan - Solo - Triple Sharing,,30000,2001,27999,30000,27999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-16,SIC (Seat in Coach) - Double Sharing,,25000,3001,21999,25000,21999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-04-16,SIC (Seat in Coach) - Triple Sharing,,22000,3001,18999,22000,18999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-03,RE Himalayan - Double - Triple Sharing,,25000,2001,22999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-03,RE Himalayan - Double Sharing - Double,,28000,2001,25999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-03,RE Himalayan - Pillion - Double Sharing,,28000,2001,25999,28000,25999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-03,RE Himalayan - Pillion - Triple Sharing,,25000,2001,22999,25000,22999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-03,RE Himalayan - Solo - Double Sharing,,33000,2001,30999,33000,30999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-03,RE Himalayan - Solo - Triple Sharing,,30000,2001,27999,30000,27999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-03,SIC (Seat in Coach) - Double Sharing,,25000,3001,21999,25000,21999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-03,SIC (Seat in Coach) - Triple Sharing,,22000,3001,18999,22000,18999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-05,RE Himalayan - Double - Triple Sharing,,25000,2001,22999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-05,RE Himalayan - Double Sharing - Double,,28000,2001,25999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-05,RE Himalayan - Pillion - Double Sharing,,28000,2001,25999,28000,25999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-05,RE Himalayan - Pillion - Triple Sharing,,25000,2001,22999,25000,22999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-05,RE Himalayan - Solo - Double Sharing,,33000,2001,30999,33000,30999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-05,RE Himalayan - Solo - Triple Sharing,,30000,2001,27999,30000,27999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-05,SIC (Seat in Coach) - Double Sharing,,25000,3001,21999,25000,21999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-05,SIC (Seat in Coach) - Triple Sharing,,22000,3001,18999,22000,18999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-07,RE Himalayan - Double - Triple Sharing,,25000,2001,22999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-07,RE Himalayan - Double Sharing - Double,,28000,2001,25999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-07,RE Himalayan - Pillion - Double Sharing,,28000,2001,25999,28000,25999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-07,RE Himalayan - Pillion - Triple Sharing,,25000,2001,22999,25000,22999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-07,RE Himalayan - Solo - Double Sharing,,33000,2001,30999,33000,30999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-07,RE Himalayan - Solo - Triple Sharing,,30000,2001,27999,30000,27999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-07,SIC (Seat in Coach) - Double Sharing,,25000,3001,21999,25000,21999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-07,SIC (Seat in Coach) - Triple Sharing,,22000,3001,18999,22000,18999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-10,RE Himalayan - Double - Triple Sharing,,25000,2001,22999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-10,RE Himalayan - Double Sharing - Double,,28000,2001,25999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-10,RE Himalayan - Pillion - Double Sharing,,28000,2001,25999,28000,25999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-10,RE Himalayan - Pillion - Triple Sharing,,25000,2001,22999,25000,22999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-10,RE Himalayan - Solo - Double Sharing,,33000,2001,30999,33000,30999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-10,RE Himalayan - Solo - Triple Sharing,,30000,2001,27999,30000,27999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-10,SIC (Seat in Coach) - Double Sharing,,25000,3001,21999,25000,21999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-10,SIC (Seat in Coach) - Triple Sharing,,22000,3001,18999,22000,18999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-12,RE Himalayan - Double - Triple Sharing,,25000,2001,22999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-12,RE Himalayan - Double Sharing - Double,,28000,2001,25999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-12,RE Himalayan - Pillion - Double Sharing,,28000,2001,25999,28000,25999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-12,RE Himalayan - Pillion - Triple Sharing,,25000,2001,22999,25000,22999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-12,RE Himalayan - Solo - Double Sharing,,33000,2001,30999,33000,30999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-12,RE Himalayan - Solo - Triple Sharing,,30000,2001,27999,30000,27999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-12,SIC (Seat in Coach) - Double Sharing,,25000,3001,21999,25000,21999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-12,SIC (Seat in Coach) - Triple Sharing,,22000,3001,18999,22000,18999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-14,RE Himalayan - Double - Triple Sharing,,25000,2001,22999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-14,RE Himalayan - Double Sharing - Double,,28000,2001,25999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-14,RE Himalayan - Pillion - Double Sharing,,28000,2001,25999,28000,25999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-14,RE Himalayan - Pillion - Triple Sharing,,25000,2001,22999,25000,22999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-14,RE Himalayan - Solo - Double Sharing,,33000,2001,30999,33000,30999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-14,RE Himalayan - Solo - Triple Sharing,,30000,2001,27999,30000,27999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-14,SIC (Seat in Coach) - Double Sharing,,25000,3001,21999,25000,21999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-14,SIC (Seat in Coach) - Triple Sharing,,22000,3001,18999,22000,18999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-17,RE Himalayan - Double - Triple Sharing,,25000,2001,22999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-17,RE Himalayan - Double Sharing - Double,,28000,2001,25999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-17,RE Himalayan - Pillion - Double Sharing,,28000,2001,25999,28000,25999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-17,RE Himalayan - Pillion - Triple Sharing,,25000,2001,22999,25000,22999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-17,RE Himalayan - Solo - Double Sharing,,33000,2001,30999,33000,30999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-17,RE Himalayan - Solo - Triple Sharing,,30000,2001,27999,30000,27999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-17,SIC (Seat in Coach) - Double Sharing,,25000,3001,21999,25000,21999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-17,SIC (Seat in Coach) - Triple Sharing,,22000,3001,18999,22000,18999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-19,RE Himalayan - Double - Triple Sharing,,25000,2001,22999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-19,RE Himalayan - Double Sharing - Double,,28000,2001,25999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-19,RE Himalayan - Pillion - Double Sharing,,28000,2001,25999,28000,25999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-19,RE Himalayan - Pillion - Triple Sharing,,25000,2001,22999,25000,22999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-19,RE Himalayan - Solo - Double Sharing,,33000,2001,30999,33000,30999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-19,RE Himalayan - Solo - Triple Sharing,,30000,2001,27999,30000,27999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-19,SIC (Seat in Coach) - Double Sharing,,25000,3001,21999,25000,21999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-19,SIC (Seat in Coach) - Triple Sharing,,22000,3001,18999,22000,18999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-21,RE Himalayan - Double - Triple Sharing,,25000,2001,22999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-21,RE Himalayan - Double Sharing - Double,,28000,2001,25999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-21,RE Himalayan - Pillion - Double Sharing,,28000,2001,25999,28000,25999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-21,RE Himalayan - Pillion - Triple Sharing,,25000,2001,22999,25000,22999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-21,RE Himalayan - Solo - Double Sharing,,33000,2001,30999,33000,30999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-21,RE Himalayan - Solo - Triple Sharing,,30000,2001,27999,30000,27999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-21,SIC (Seat in Coach) - Double Sharing,,25000,3001,21999,25000,21999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-21,SIC (Seat in Coach) - Triple Sharing,,22000,3001,18999,22000,18999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-24,RE Himalayan - Double - Triple Sharing,,25000,2001,22999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-24,RE Himalayan - Double Sharing - Double,,28000,2001,25999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-24,RE Himalayan - Pillion - Double Sharing,,28000,2001,25999,28000,25999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-24,RE Himalayan - Pillion - Triple Sharing,,25000,2001,22999,25000,22999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-24,RE Himalayan - Solo - Double Sharing,,33000,2001,30999,33000,30999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-24,RE Himalayan - Solo - Triple Sharing,,30000,2001,27999,30000,27999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-24,SIC (Seat in Coach) - Double Sharing,,25000,3001,21999,25000,21999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-24,SIC (Seat in Coach) - Triple Sharing,,22000,3001,18999,22000,18999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-26,RE Himalayan - Double - Triple Sharing,,25000,2001,22999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-26,RE Himalayan - Double Sharing - Double,,28000,2001,25999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-26,RE Himalayan - Pillion - Double Sharing,,28000,2001,25999,28000,25999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-26,RE Himalayan - Pillion - Triple Sharing,,25000,2001,22999,25000,22999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-26,RE Himalayan - Solo - Double Sharing,,33000,2001,30999,33000,30999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-26,RE Himalayan - Solo - Triple Sharing,,30000,2001,27999,30000,27999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-26,SIC (Seat in Coach) - Double Sharing,,25000,3001,21999,25000,21999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-26,SIC (Seat in Coach) - Triple Sharing,,22000,3001,18999,22000,18999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-28,RE Himalayan - Double - Triple Sharing,,25000,2001,22999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-28,RE Himalayan - Double Sharing - Double,,28000,2001,25999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-28,RE Himalayan - Pillion - Double Sharing,,28000,2001,25999,28000,25999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-28,RE Himalayan - Pillion - Triple Sharing,,25000,2001,22999,25000,22999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-28,RE Himalayan - Solo - Double Sharing,,33000,2001,30999,33000,30999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-28,RE Himalayan - Solo - Triple Sharing,,30000,2001,27999,30000,27999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-28,SIC (Seat in Coach) - Double Sharing,,25000,3001,21999,25000,21999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-28,SIC (Seat in Coach) - Triple Sharing,,22000,3001,18999,22000,18999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-30,RE Himalayan - Double - Triple Sharing,,25000,2001,22999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-30,RE Himalayan - Double Sharing - Double,,28000,2001,25999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-30,RE Himalayan - Pillion - Double Sharing,,28000,2001,25999,28000,25999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-30,RE Himalayan - Pillion - Triple Sharing,,25000,2001,22999,25000,22999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-30,RE Himalayan - Solo - Double Sharing,,33000,2001,30999,33000,30999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-30,RE Himalayan - Solo - Triple Sharing,,30000,2001,27999,30000,27999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-30,SIC (Seat in Coach) - Double Sharing,,25000,3001,21999,25000,21999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-05-30,SIC (Seat in Coach) - Triple Sharing,,22000,3001,18999,22000,18999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-06-01,RE Himalayan - Double - Triple Sharing,,25000,2001,22999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-06-01,RE Himalayan - Double Sharing - Double,,28000,2001,25999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-06-01,RE Himalayan - Pillion - Double Sharing,,28000,2001,25999,28000,25999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-06-01,RE Himalayan - Pillion - Triple Sharing,,25000,2001,22999,25000,22999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-06-01,RE Himalayan - Solo - Double Sharing,,33000,2001,30999,33000,30999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-06-01,RE Himalayan - Solo - Triple Sharing,,30000,2001,27999,30000,27999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-06-01,SIC (Seat in Coach) - Double Sharing,,25000,3001,21999,25000,21999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-06-01,SIC (Seat in Coach) - Triple Sharing,,22000,3001,18999,22000,18999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-06-06,RE Himalayan - Double - Triple Sharing,,25000,2001,22999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-06-06,RE Himalayan - Double Sharing - Double,,28000,2001,25999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-06-06,RE Himalayan - Pillion - Double Sharing,,28000,2001,25999,28000,25999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-06-06,RE Himalayan - Pillion - Triple Sharing,,25000,2001,22999,25000,22999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-06-06,RE Himalayan - Solo - Double Sharing,,33000,2001,30999,33000,30999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-06-06,RE Himalayan - Solo - Triple Sharing,,30000,2001,27999,30000,27999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-06-06,SIC (Seat in Coach) - Double Sharing,,25000,3001,21999,25000,21999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-06-06,SIC (Seat in Coach) - Triple Sharing,,22000,3001,18999,22000,18999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-06-08,RE Himalayan - Double - Triple Sharing,,25000,2001,22999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-06-08,RE Himalayan - Double Sharing - Double,,28000,2001,25999,,,,,true,Early Bird Summer Sale,variant not found in sheet map
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-06-08,RE Himalayan - Pillion - Double Sharing,,28000,2001,25999,28000,25999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-06-08,RE Himalayan - Pillion - Triple Sharing,,25000,2001,22999,25000,22999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-06-08,RE Himalayan - Solo - Double Sharing,,33000,2001,30999,33000,30999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-06-08,RE Himalayan - Solo - Triple Sharing,,30000,2001,27999,30000,27999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-06-08,SIC (Seat in Coach) - Double Sharing,,25000,3001,21999,25000,21999,yes,yes,true,Early Bird Summer Sale,
leh-leh-with-turtuk-6n7d,Leh-Leh with Turtuk 6N7D,2026-06-08,SIC (Seat in Coach) - Triple Sharing,,22000,3001,18999,22000,18999,yes,yes,true,Early Bird Summer Sale,
